Título,Notícia,Data,Link
Mostra de Cinema de Gostoso divulga filmes selecionados para 6ª edição,"A 6ª edução da Mostra de Cinema de Gostoso vai acontecer entre 8 e 12 de novembro. O evento acontece anualmente em São Miguel do Gostoso, no litoral Norte potiguar. Toda a programação é gratuita. Nesta quarta-feira (16), a organização da mostra divulgou os filmes selecionados para as exibições nos cinco dias. Confira a lista no final da matéria.  O palco principal da mostra de cinema segue sendo a sala montada ao ar livre na Praia do Maceió, onde são exibidos os filmes da Mostra Competitiva. São 600 cadeiras espreguiçadeiras, tela de 12m x 6,5m, projeção com resolução 2K e som 5.1.  Os filmes da Mostra Competitiva concorrem ao Troféu Luís da Câmara Cascudo, concedido pelo voto popular ao melhor curta e longa-metragem. Também será concedido o Prêmio da Imprensa, a partir da votação de jornalistas e críticos de cinema presentes na Mostra. Os filmes da Mostra Competitiva concorrem também aos prêmios de finalização das empresas Mistika e DOT Cine; aos prêmios de recursos de acessibilidade das empresas ETC Filmes e Video Shack e de aquisição da distribuidora Elo Company.  O evento também promove debates com produtores, diretores e atores dos filmes exibidos e um seminário sobre o mercado audiovisual. Inclusive, neste ano, a Mostra de Cinema de Gostoso, em parceria com o BrLab, criou a 1ª edição do Gostoso Lab, laboratório para projetos de longa-metragem em fase de desenvolvimento, voltado aos realizadores do Rio Grande do Norte.  O Gostoso Lab foi criado com o intuito de dinamizar a produção audiovisual do estado, buscando aproximá-la de novos colaboradores que darão suporte para o enriquecimento do processo criativo de novos projetos.  A curadoria do evento leva em conta a realidade local e a eficácia dos filmes em dialogar com a população.  Mostra Competitiva  Longas-metragens  CASA (Dir.: Letícia Simões, Documentário, 93MIN, PE, 2019)  FENDAS (Dir.: Carlos Segundo, Ficção, 80min, RN, 2019)  PACARRETE (Dir.: Allan Deberton, Ficção, 97min, CE, 2019)  VERMELHA (Dir.: Getúlio Ribeiro, Ficção, 78MIN, GO, 2019)  Curtas-metragens  Mostra Panorama  Longas-mentragens  Curtas-metragens  Sessões Especiais  Mostra Coletivo Nós do Audiovisual  Mostra Infantil",2019-10-17,https://g1.globo.com/rn/rio-grande-do-norte/o-que-fazer-em-natal-e-regiao/noticia/2019/10/17/mostra-de-cinema-de-gostoso-divulga-filmes-selecionados-para-6a-edicao.ghtml
'Vitória' e 'grande avanço': veja as reações à condenação de Harvey Weinstein por agressão sexual e estupro,"A condenação do ex-produtor de cinema Harvey Weinstein por agressão sexual e estupro por um júri em Nova York, nos Estados Unidos, nesta segunda-feira (24), gerou fortes reações.  Após quase um mês de julgamento e cinco dias de deliberações, o júri considerou Weinstein, 67 anos, culpado de agressão sexual em primeiro grau por praticar sexo oral na ex-assistente de produção Mimi Haleyi em julho de 2006.  O produtor de filmes como ""Pulp Fiction"" e ""Shakespeare Apaixonado"" também foi declarado culpado de estupro em terceiro grau da ex-atriz Jessica Mann em março de 2013.  Weinstein, no entanto, não foi considerado culpado do crime de estupro em primeiro grau de Mann e por duas acusações de comportamento sexual predatório, os delitos mais graves pelos quais era acusado e que poderiam resultar em uma pena de prisão perpétua.  O júri teve que chegar a um consenso a partir do testemunho de três mulheres, entre as mais de 80 que o acusaram de assédio ou agressão sexual.  A sentença será definida no próximo 11 de março pelo juiz James Burke, que presidiu o processo no tribunal penal estadual de Manhattan. Weinstein enfrenta a possibilidade de receber uma pena de 5 a 25 anos de prisão.  A atriz de ""Sopranos"", Anabella Sciorra, que testemunhou durante o julgamento, divulgou uma declaração sobre o veredicto.  Como reporta a rede NBC, Sciorra confrontou Weinstein da bancada de testemunhas no mês passado, relatando que o ex-chefe de estúdio de Hollywood a estuprou e fez outras atitudes inadequadas que incluíram o envio de chocolates com formas pornográficas e aparecer sem ser convidado em roupas de baixo com uma garrafa de óleo para bebês.  Como voz trêmula, Sciorra disse ao júri que Weinstein invadiu seu apartamento em meados dos anos 90, a jogou numa cama para estuprá-la enquanto a atriz o chutava e socava.  A atriz Rosanna Arquette, que também acusa Weinstein, comentou a condenação no Twitter. ""Gratidão às mulheres corajosas que testemunharam e ao júri por enxergar as táticas sujas da defesa. Mudaremos as leis no futuro para que as vítimas de estupro sejam ouvidas e não desacreditadas e para que seja mais fácil para as pessoas denunciarem seus estupros "", escreveu, segundo informações da NBC.  Em comunicado, o Silence Breakers, um grupo de mulheres que se organizou para denunciar a má conduta sexual de Weinstein, afirmou: “Embora seja decepcionante que o resultado não ofereça a verdadeira e plena justiça que tantas mulheres merecem, Harvey Weinstein irá para sempre ser conhecido como um predador serial condenado"".  Entre as Silence Breakers estão Rosanna Arquette e a atriz Ashley Judd, além de mais de dez outras.  Durante uma conferência por telefone do Silence Breakers após o veredicto, a atriz Rose McGowan, uma das acusadoras de Weinstein, disse que a condenação de Weinstein ""é um dia de poder e um grande avanço em nossa cura coletiva"".  ""Estamos em uma posição privilegiada"", disse ela, porque ""apenas 2% dos estupros são condenados"".  Na mesma conferência telefônica, Mira Sorvino chamou a condenação de ""uma gota numa onda de justiça"". ""Ele apodrecerá na cadeia como merece"", disse. ""E teremos algum conforto.""  Lauren Sivan, que também é das ""Silence Breakers"", disse que ""a vítima ser envergonhada não funcionará mais como defesa"" pelos agressores.  Zoe Brock, outras das acusadoras de Weinstein, chamou a condenação de ""um grande dia"" durante a conferência telefônica, acrescentando que ""esperava o pior"".  A Time's Up - uma organização que defende trabalho seguro, justo e digno para as mulheres - classificou o veredicto como ""vitória para as sobreviventes em todos os lugares"".  Em um comunicado, Tina Tchen, presidente da Time's Up Foundation, disse: “Este julgamento -- e a decisão do júri hoje -- marca uma nova era da justiça, não apenas para as Silence Breakers, que se pronunciaram diante de grande risco, mas para todas as sobreviventes de assédio, abuso e agressão no trabalho"".  “Enquanto celebramos esse momento histórico, nossa luta para consertar o sistema quebrado que permitiu que abusadores em série como Harvey Weinstein abusassem de mulheres em primeiro lugar continua"", afirmou a declaração de Tchen.  A atriz Mia Kirshner simplesmente twittou: ""O júri voltou. Harvey Weinstein é considerado culpado. Ele é. Ele fez isso"".  O presidente dos Estados Unidos, Donald Trump, considerou a condenação do ex-produtor como ""uma grande vitória"" para as mulheres, além de passar ""uma mensagem muito forte"", disse nesta terça-feira (25).  Trump ressaltou não ser um ""admirador"" de Weinstein, insistindo na proximidade dele com os democratas. ""Michelle Obama o adorava, Hillary Clinton também"", disse.  Em Berlim para a exibição de uma série documental dedicada a ela durante o festival de cinema, a ex-secretária de Estado americana declarou que já estava na ""hora"" de o produtor hollywodiano ""prestar contas"".  Ela, que foi muito criticada pela proximidade com o réu, acrescentou que ""é fato que ele contribuiu com todas as campanhas democratas, de Barack Obama, John Kerry, Al Gore"", reconheceu a ex-secretária de Estado americano.  Clinton acrescentou que a condenação do produtor não é um motivo para não participar do financiamento das campanhas políticas, mas sim ""colocar um fim a esse tipo de comportamento"" que o fez ser condenado.",2020-02-25,https://g1.globo.com/pop-arte/noticia/2020/02/25/vitoria-e-grande-avanco-veja-as-reacoes-a-condenacao-de-harvey-weinstein-por-agressao-sexual-e-estupro.ghtml
'Crime sem Saída' e 'Brincando com Fogo' estreiam nos cinemas da Paraíba,"O filme de ação “Crime sem Saída”, a comédia “Brincando com Fogo” e o drama histórico “A Revolução em Paris” são as estreias desta quinta-feira (12) nos cinemas da Paraíba. A programação da semana também tem pré-estreia de “Star Wars - A Ascensão Skywalker”, na madrugada da quarta (18) para a quinta-feira (19), e de “Playmobil”, durante toda a semana.  Filme de ação estrelado por Chadwick Boseman, “Crime sem Saída” mostra um detetive da polícia de Nova Iorque que recebe um complexo desafio no trabalho: ele precisa achar e prender um assassino de policiais que está à solta na cidade. Realizar a prisão do criminoso implicaria em recuperar a honra que ele perdeu durante algumas tarefas mal-executadas nos últimos anos. No entanto, quanto mais ele avança na investigação mais ele percebe que os assassinatos se tratam de uma conspiração assombrosa entre criminosos e membros de sua própria categoria.  O filme tem sessões dubladas e legendadas no Cinépolis do Manaíra Shopping e dublada nos Cineserclas do Partage e Tambiá Shopping, Cinépolis do Mangabeira Shopping, Cinemaxxi de Guarabira e Cine Guedes, em Patos.  Em “Brincando com Fogo”, Jake Carson (John Cena) é um bombeiro extremamente dedicado e rigoroso, que não aceita que algo ocorra fora das regras impostas pela corporação. Ao resgatarem as crianças Bryan (Brianna Hildebrand), Zoey (Finley Rose Slater) e Will (Christian Convery), Jake e seus companheiros de trabalho enfrentam um enorme desafio: como não conseguem localizar os pais do trio, precisam eles mesmos cuidar das crianças, mesmo sem ter a menor vocação para a função.  No Cinépolis do Manaíra Shopping, as sessões do filme são dubladas e legendadas. No Centerplex do Mag Shopping, no Cinépolis do Mangabeira Shopping e nos Cineserclas do Partage e Tambiá Shopping, o longa é exibido dublado.  O drama histórico francês “A Revolução em Paris” entra em cartaz no Cinépolis do Manaíra Shopping, com uma sessão diária com cópia legendada. O filme já foi exibido em João Pessoa durante o Festival Varilux de Cinema Francês, em junho.  Em 1789, o povo francês se mostra cada vez mais descontente com o rei Luís XVI. Homens e mulheres clamam que o monarca abandone o luxo do palácio de Versalhes para descobrir a miséria pelas ruas de Paris. Juntos, eles vão à Assembleia Nacional para fazer pressão em nome de uma revolução. Com as lutas nas ruas e a queda da Bastilha, surgem as condições para o nascimento da República francesa.  Último filme da nova trilogia da saga Star Wars, “A Ascensão Skywalker” tem pré-estreia à meia-noite da quarta (18) para a quinta-feira (19). O longa dá desfecho às tramas de “O Despertar da Força” (2015) e “Os Últimos Jedi” (2017). O filme promete o nascimento de novas lendas e uma batalha final pela liberdade.  O Cinépolis do Mangabeira Shopping e o Cine Guedes, em Patos, têm sessões dubladas e legendadas. O Cinépolis do Manaíra Shopping só exibe o filme legendado, nas salas comum e Macro XE. O Centerplex do Mag Shopping, por sua vez, só tem cópia dublada. Todos os cinemas têm exibição em 3D.  A animação “Playmobil - O Filme” também tem pré-estreia, com sessões dubladas ao longo de toda a semana nos Cinépolis do Manaíra e Mangabeira Shopping e Centerplex do Mag Shopping (3D).  No longa, Marla está acostumada a cuidar do irmão mais velho, Charlie, até o dia em que ele desaparece misteriosamente dentro do universo mágico dos Playmobil. A garota embarca numa jornada de resgate com a ajuda de novos amigos encontrados pelo caminho, como o agente secreto Rex Dasher, o caminhoneiro Del, uma fada madrinha e um androide.",2019-12-12,https://g1.globo.com/pb/paraiba/noticia/2019/12/12/crime-sem-saida-e-brincando-com-fogo-estreiam-nos-cinemas-da-paraiba.ghtml
Equipe de 'A febre' lê carta de ator interrompido na abertura do 52º Festival de Cinema de Brasília,"A equipe do longa-metragem “A febre”, de Maya Da-Rin, usou o espaço de fala antes da exibição do filme na Mostra Competitiva do 52º Festival de Cinema de Brasília, neste domingo (24), para ler a carta do ator Marcelo Pelucio – cujo microfone foi cortado pela organização do evento enquanto fazia um protesto na cerimônia de abertura, na última sexta (22).  O texto foi lido pelo produtor do filme, Leonardo Mecchi, que descreveu como “violenta” a interrupção da fala do ator. “A gente presenciou uma coisa extremamente violenta e truculenta, e esse tipo de atitude não é mais aceitável.”  A diretora, Maya Da-Rin, também frisou a importância da liberdade de expressão e das políticas de fomento ao cinema – “A febre” contou com patrocínio do Fundo Setorial do Audiovisual (FSA).  “Infelizmente, a gente vem testemunhando o desmonte dessas políticas que levaram mais de 20 anos para se consolidar. E também vê o desmonte da garantia aos direitos dos povos indígenas.”  O filme de Da-Rin é o primeiro longa ficcional da diretora, que também assina produção e roteiro, juntamente com Miguel Seabra Lopes e Pedro Cesarino.  “A febre” é uma co-produção com a França e a Alemanha – a segunda “dobradinha” do festival, que abriu a programação com o hors-concours “O traidor”, de Marcelo Bellocchio, um filme Brasil-Itália.  O longa de Da-Rin estreou mundialmente em agosto, no Festival Internacional de Cinema de Locarno, na Suíça, onde conquistou três Leopardos de Ouro – entre eles o de “melhor ator” para Regis Myrupu, estreante nas telonas.  Myrupu também recebeu, em nome da equipe, o prêmio de “melhor filme” do Festival de Biarritz, realizado entre setembro e outubro na França (foto abaixo).  Contracenando com Myrupu, Rosa Peixoto foi a única do elenco a estar presente no Festival de Cinema de Brasília, e disse que foi alertada pela avó sobre os perigos da capital. “Ela disse: cuidado, minha filha, que em Brasília queimam os indígenas” – em referência a Galdino, queimado vivo em uma parada de ônibus em 20 de abril de 1997.  Mas a preocupação de Rosa era outra. Antes de assistir ao filme, ela fez um apelo para que as pessoas “olhem mais para as questões indígenas”.  “Somos ignorados pelo povo brasileiro e pelo governo, que quer exterminar o povo indígena. Olhem pras nossas lutas, pras nossas vidas. A gente quer estar vivo aqui pra falar sobre a nossa história e cultura. Ser protagonistas das nossas próprias vidas.”  Depois do pernambucano Cláudio Assis abrir a Mostra Competitiva de longas com “Piedade”, a presença nordestina se firma com a exibição do curta-metragem “Caranguejo rei”, de Enock Carvalho e Matheus Farias – que entra na disputa representando o mesmo estado.  Mas enquanto o longa de Assis termina melancólico – como Matheus Nachtergaele descreveu ao G1 – com uma resolução não muito otimista sobre o presente e o futuro do país, “Caranguejo rei” é um filme sobre vingança. O protagonista é o ator e cineasta paraibano Tavinho Teixeira.  Se falta afeto na história do curta pernambucano, no filme de Adriana de Faria acolhimento tem de sobra. “Ari y yo” é o primeiro curta autoral da diretora, que também assina produção executiva e direção de fotografia.  O filme é o resultado de um curso de documentário que a paraense fez em Cuba e o único representante da região Norte na Mostra Competitiva.  Leia mais notícias sobre a região no G1 DF.",2019-11-25,https://g1.globo.com/df/distrito-federal/noticia/2019/11/25/equipe-de-a-febre-le-carta-de-ator-interrompido-na-abertura-do-52o-festival-de-cinema-de-brasilia.ghtml
Festival de Cinema do Paranoá chega à 3ª edição com 62 curtas de todo país,"O Festival de Cinema do Paranoá, no Distrito Federal, chega à 3ª edição nesta segunda-feira (21). O evento vai exibir 62 curtas-metragens de todo o país nas categorias ficção, documentário, experimental e animação até domingo (27). A entrada é gratuita.  Com o tema ""protagonismo e diálogos horizontais"", o festival recebeu 375 inscrições. Os filmes, de até 20 minutos, foram submetidos à curadoria da cineasta e professora da Universidade de Brasília (UnB) Edileuza Penha, do professor de direção teatral e fotografia Roberto Medina e do cineasta e idealizador do festival, Januário Jr.  Entre os selecionados, 19 são do DF ou Entorno – incluindo ""O jogo do ensino"", de Fabrício Cesar e Lino Ribeiro, em parceria com estudantes do Centro de Ensino Fundamental (CEF) 1 do Paranoá. Os curtas serão exibidos nas seguintes mostras:  Segundo a organização, o conjunto de filmes contemplados sela uma espécie de ""pacto com um cinema que busca, na ficção, documentar territórios e territorialidades da diversidade"", nas questões de gênero, raça e sexualidade.  Serão distribuídos R$ 17 mil em prêmios, além de troféus do Fest Cine Paranoá para os melhores filmes escolhidos pelo juri técnico em cada categoria (veja distribuição dos valores).  Além das mostras de cinema, haverá atividades paralelas, como oficinas, batalha de rimas, show de talentos e atividades formativas dentro do universo audiovisual.  3º Festival de Cinema do Paranoá  Veja o que fazer em Brasília no G1 DF.",2019-10-21,https://g1.globo.com/df/distrito-federal/o-que-fazer-no-distrito-federal/noticia/2019/10/21/festival-de-cinema-do-paranoa-chega-a-3a-edicao-com-62-curtas-de-todo-pais.ghtml
Pena para quem descumprir medidas preventivas ao coronavírus em Alagoas varia de multa a detenção por até um ano,"O governador de Alagoas determinou o fechamento de cinemas e academias a partir desta quinta-feira (19). A medida, publicada no Diário Oficial do Estado (DOE), é para conter o avanço do novo coronavírus. Quem descumprir o decreto pode ser multado ou detido por até um ano.  O decreto suspende pelo prazo de 15 dias atividades coletivas de cinema e academias de esportes de todas as modalidades. Já os bares e restaurantes deverão observar na organização de suas mesas distância mínima de um metro entre elas.  O Prefeito Rui Palmeira publicou decreto semelhante no Diário Oficial do Município (DOM), determinando que shoppings só poderão funcionar de 12h às 20h, também pelo prazo de 15 dias a partir desta quinta.  O governador determinou ainda que a administradora do Porto de Maceió deve suspender as operações de atracação de cruzeiros e outras embarcações de passageiros de grande porte.  Além disso, eventos de qualquer natureza com público superior a 500 pessoas em eventos abertos e 100 pessoas em eventos fechados também devem ser suspensos.  Segundo Renan Filho, as medidas previstas no artigo têm como objetivo preservar a saúde pública.  Em um decreto anterior, o governador havia liberado um crédito suplementar à Secretaria de Saúde de Alagoas de R$ 2 milhões para serem usados no combate ao Covid- 19.  O atendimento ao público do Departamento Estadual de Trânsito (Detran), Perícia Médica e Alagoas Previdência devem ter fluxo reduzido. Os servidores públicos que estiverem afastados deverão, antes de retornar ao trabalho, informar à chefia imediata o país que visitou, apresentando documentos comprobatórios da viagem.  Os servidores públicos que tem contato ou convívio direto com caso suspeito ou confirmado também devem informar o fato à chefia imediata.  Veja mais notícias região no G1 Alagoas",2020-03-19,https://g1.globo.com/al/alagoas/noticia/2020/03/19/pena-para-quem-descumprir-medidas-preventivas-ao-coronavirus-em-alagoas-varia-de-multa-a-detencao-por-ate-um-ano.ghtml
"Filme paraibano 'Rebento' é premiado em festival de cinema em Los Angeles, nos EUA","O filme paraibano “Rebento”, de André Morais, ganhou o Prêmio Especial do Júri no 12º Los Angeles Brazilian Film Festival (LABRFF). A cerimônia de entrega do prêmio aconteceu na noite da quinta-feira (17), nos estados Unidos.  A edição deste ano do LABRFF teve como homenageada a atriz paraibana Marcélia Cartaxo e além de “Rebento”, outras três produções da Paraíba foram exibidas no evento: “Bodas de Aruanda”, de Chico Sales; “Crua”, de Diego Lima; e “Deus não acredita em máquinas”, de Ely Marques.  Em uma postagem nas redes sociais, o diretor do filme falou sobre a conquista. “Nosso cinema atravessou o tapete vermelho e o coração do público presente! Seguimos fortes, abrindo caminhos e fronteiras”, escreveu André Morais.  Rosa, Maria, Ana. Uma mulher, um crime, um fruto. “Rebento” conta a história desta mulher, de diversos nomes ao longo do filme, e do crime que cometeu. Não se sabe quem ela é, nem os motivos para ter cometido tal crime. Ela abandona sua casa e família, e anda em busca de um destino, também desconhecido. Cheio de mistérios e estrelado por Ingrid Trigueiro, o elenco principal também conta com Zezita Matos, Fernando Teixeira e Zé Guilherme Amaral.",2019-10-18,https://g1.globo.com/pb/paraiba/noticia/2019/10/18/filme-paraibano-rebento-e-premiado-em-festival-de-cinema-em-los-angeles-nos-eua.ghtml
"Índios aprendem a contar sua própria história através do cinema, no Ceará ","No Ceará, índios estão aprendendo cinema, numa aldeia perto da capital, Fortaleza  Na aldeia Jenipapo-Kanindé tudo gira em torno do pioneirismo. A comunidade de 130 famílias indígenas, na região metropolitana de Fortaleza, foi a primeira a ter uma mulher como líder: a cacique Pequena. E partiu dela a ideia de fazer uma escola inédita entre os índios da região.  ""A gente pensou em fazer algo para eles ocupar a mente deles. A gente pensou na escola de cinema"", conta Maria de Lourdes da Conceição, a cacique Pequena.  A ideia era ter alunos só entre jovens e adolescentes. Mas dá para resistir a tanto encantamento e curiosidade das crianças? Agora, quem quiser registra a sua própria imagem, depois de algumas aulas práticas com um profissional.  Quase sempre os costumes e tradições dos índios são retratados pelo homem branco. Mas, agora, são os índios que contam a própria história e registram tudo o que acontece na aldeia pelo olhar deles mesmos.  ""A própria cacique Pequena, muitas vezes ela está cantando na mata e os alunos filmam na hora e depois ela relembra através da filmagem"", conta Henrique Dídimo, coordenador pedagógico do projeto.  Para o Alan, de 17 anos, o aprendizado virou até fonte de renda. Ele já gravou festas, shows e propagandas. Mas gosta mesmo é de registrar a aldeia. ""Sempre quando tem os eventos, as festas tradicionais, eu sempre estou dentro pra fazer essas imagens da nossa aldeia, porque esse é o objetivo do nosso projeto”, conta Alan Alves da Silva.  E quando o trabalho está na telona, o resultado dá orgulho. ""É muito lindo, cada imagem que a gente vai aprendendo. Cada vez mais, a registrar, a gente vai aprendendo a deixar daquele jeitinho"", diz Graziele Silva, de 17 anos.  Nestas produções, a natureza é sempre protagonista. ""A natureza significa a nossa cultura. Significa nossa espiritualidade. A lagoa é encantada. Nela mora a mãe d´água. É muito importante a gente ter nossas câmeras, ter os nossos equipamentos de nós mesmos registrar a nossa natureza. O homem branco não vir lá de fora registrar e contar da forma que ele quiser. Não, a gente conta da nossa forma, do nosso jeitinho"", diz Iago Costa.  O projeto “Cinema Indígena” tem apoio da Secretaria de Cultura do Estado do Ceará.",2019-10-20,https://g1.globo.com/jornal-nacional/noticia/2019/10/19/indios-aprendem-a-contar-sua-propria-historia-atraves-do-cinema-no-ceara.ghtml
Jovens negros de periferias se preparam para contar suas histórias no cinema e na televisão ,"Um dia importante para um grupo de jovens negros de periferia. Eles terminaram um curso de audiovisual e estão prontos para contar suas histórias no cinema e na televisão. A formatura foi neste sábado (19) no Museu de Arte do Rio.  Agora os 35 alunos estão prontos para algo bem importante: contar para o Brasil histórias brasileiras. Ao longo de cinco meses, eles participaram de aulas, encontros e palestras com grandes profissionais do audiovisual. Aprenderam como escrever para novelas, filmes, séries e minisséries. O laboratório deu a forma. O conteúdo eles trouxeram de casa. O espaço de narrativas negras é formado por homens e mulheres que vieram de diferentes subúrbios e periferias do Brasil.  “Junto com isso vem uma narrativa diferenciada. Aquele negro da Região Amazônica, ele vai falar das suas próprias questões de uma forma muito diferente do que aquele jovem da periferia de SP, que tem aquele sotaque do hip-hop da Zona Leste, que por sua vez vai falar de uma forma muito diferente daquela menina que veio de Porto Alegre”, explica o criador da FLUPP, Julio Ludemir.  A cerimônia de formatura da terceira turma aconteceu neste sábado (19), no centro do Rio, dentro da programação da Flupp, a Festa Literária das Periferias.  O laboratório de narrativas negras foi criado em 2017 numa parceria entre a Globo e a Flupp. Alguns ex-alunos também vieram para a formatura: inclusive pra contar que já estão no mercado, trabalhando e ajudando a construir a diferença.  “Nesse ano, pela primeira vez, a gente está produzindo e vai exibir na Globo um especial que nasceu nesse laboratório no primeiro ano. Então, nasceu aqui um texto, uma ideia de uma aluna que hoje está produzindo e vai ser exibido no fim do ano”, diz a gerente de obras literárias e pesquisa da TV Globo, Gabriela Máximo.  “Essa história estava morando há um ano no bloco de notas do meu celular, mas foi no laboratório que eu quis desenvolver, porque achei que era o lugar certo”, conta Kleissa Martins, autora e roteirista.  Num país onde apenas 4% dos roteiristas são negros, estes profissionais chegam com a vontade de fazer das telas, um espelho onde o Brasil possa se ver como é.  “A gente tem que pensar que o Brasil ele tem uma maioria de pessoas negras e o que é dito periferia na verdade é a maioria dos lugares”, comenta a aluna Maíra Oliveira.  “Eu quero me ver nas histórias audiovisuais daqui por diante”, diz Márcio dos Santos, poeta e roteirista.",2019-10-20,https://g1.globo.com/jornal-nacional/noticia/2019/10/19/jovens-negros-de-periferias-se-preparam-pra-contar-suas-historias-no-cinema-e-na-televisao.ghtml
Confira a programação dos cinemas de Macapá de 12 a 18 de dezembro,"Ir ao cinema é uma ótima opção para aproveitar com a família, amigos ou até mesmo sozinho. Pensando nisso, o G1 fez uma agenda com as programações dos três cinemas de Macapá para esta semana. Confira quais são os filmes, os horários das sessões e os preços dos ingressos:  Crime sem saída (estreia)Sessões: 14h, 16h20, 18h40, 21h20 (2D dublado)Gênero: AçãoClassificação: 14 anos  Malévola: Dona do MalSessões: 18h10, 20h30 (2D dublado)Gênero: AventuraClassificação: 10 anos  Ingressos:De segunda-feira a quarta-feira: R$ 10 (meia para todos; exceto feriados) e R$ 15 (premium)De quinta-feira a domingo: R$ 20 (inteira); R$ 10 (meia) e R$ 20 (premium)  (A meia-entrada é válida para crianças de até 12 anos e idosos a partir dos 60 anos. Também é válida para estudantes, professores estaduais, municipais e federais, policiais Militar, Civil e Federal, agente penitenciário, guarda municipal, bombeiro militar e empresas conveniadas, que devem apresentar a devida identificação).  Brincando com Fogo (estreia)Sessões: 15h10, 17h10, 19h10 (2D dublado)Gênero: ComédiaClassificação: 10 anos  As GolpistasSessões: 21h10 (2D dublado)Gênero: Comédia Classificação: 16 anos  Crime sem SaídaSessões: 15h30, 17h30, 19h30 (2D dublado); 21h30 (exceto sábado e domingo) (2D legendado) Gênero: Ação, Policial Classificação: 14 anos  Entre Facas e SegredosSessões: 16h30, 19h (2D dublado); 21h30 (exceto sábado e domingo) (2D legendado)Gênero: Suspense, MistérioClassificação: 14 anos  Invasão ao Serviço Secreto Sessões: 21h15 (2D dublado)Gênero: AçãoClassificação: 14 anos  Uma Segunda Chance para AmarSessões: 21h10 (2D dublado)Gênero: Romance; DramaClassificação: 12 anos  Os Parças 2Sessões: 16h50 (2D nacional)Gênero: ComédiaClassificação: 12 anos  Dora e a Cidade PerdidaSessões: 14h25 (2D dublado)Gênero: AventuraClassificação: 10 anos  Malévola: Dona do MalSessões: 14h30 e 18h50 (2D dublado)Gênero: Fantasia, AventuraClassificação: 10 anos  Playmobil - O FilmeSessões: 14h50 e 19h10 (2D dublado); 17h (3D dublado)Gênero: Animação, AventuraClassificação: Livre  Ingressos:Para sessões em 2DSegundas, terças e quartas: R$ 15 (inteira) e R$ 7,50 (meia)Quinta a domingo e feriado (matinê*): R$ 20 (inteira) e R$ 10 (meia)Quinta a domingo e feriado (noite): R$ 22 (inteira) e R$ 11 (meia)(*matinê são sessões iniciadas até às 17h59)  Moviecom+ 2DSegundas e terças e quartas-feiras: R$ 12Quinta a domingo e feriados: R$ 17(Limitado a 1 ingresso por sessão por cartão)  Para sessões em 3DSegunda a quarta: R$ 17 (inteira) e R$ 8,50 (meia)Quinta a domingo e feriado: R$ 27 (inteira) e R$ 13,50 (meia)  Moviecom+ 3DSegundas e terças: R$ 22Quartas-feiras: R$ 12Quinta a domingo e feriados: R$ 26(Limitado a 1 ingresso por sessão por cartão)  Brincando com Fogo (estreia)Sessões: 15h, 17h15, 19h30, 21h45 (2D dublado)Gênero: Comédia Classificação: 10 anos  As GolpistasSessões: 18h, 22h45 (2D dublado); 15h45 (2D dublado - Sala VIP); 18h15, 21h (2D legendado - Sala VIP)Gênero: Comédia Classificação: 16 anos  Crime sem SaídaSessões: 15h30, 17h45, 20h, 22h15 (2D dublado) Gênero: Ação, Policial Classificação: 16 anos  Entre Facas e SegredosSessões: 14h15 e 19h45 (exceto sábado e domingo) (2D dublado - Sala VIP); 17h, 22h30 (exceto sábado e domingo) (2D legendado - Sala VIP)Gênero: Suspense, MistérioClassificação: 14 anos  Carcereiros - O Filme Sessões: 16h, 18h30, 20h45, 21h30 (2D nacional)Gênero: AçãoClassificação: 16 anos  Uma Segunda Chance Para AmarSessões: 21h20 (2D dublado)Gênero: Comédia, RomanceClassificação: 12 anos  Os Parças 2Sessões: 15h45, 20h15 (2D nacional)Gênero: ComédiaClassificação: 12 anos  Malévola - Dona do MalSessões: 14h, 16h30 (3D dublado)Gênero: Ação, Aventura, DramaClassificação: 10 anos  Playmobil - O filmeSessões: 14h30, 16h45, 19h15 (2D dublado)Gênero: Animação, AventuraClassificação: Livre  Mais que VencedoresSessões: 19h (2D dublado)Gênero: Drama, GospelClassificação: Livre  Ingressos:Para sessões em 2DSegundas, terças e quartas-feiras, exceto feriados: R$ 15 (inteira) e R$ 7,50 (meia)Quinta a domingo e feriados: R$ 20 (inteira - matinê**), R$ 10 (meia - matinê); R$ 22 (inteira - noite), R$ 11 (meia-noite)(**matinê são sessões iniciadas até as 16h55, e noite, a partir de 17h)  Para sessões em 3DSegundas, terças e quartas-feiras, exceto feriados: R$ 16 (inteira) e R$ 8 (meia)Quinta à domingo e feriados: R$ 27 (inteira) e R$ 13,50 (meia)  Para sessões em Sala VIP 2DSegundas, terças e quartas-feiras, exceto feriados: R$ 26 (inteira) e R$ 13 (meia)Quinta a domingo e feriados: R$ 34 (inteira - matinê), R$ 17 (meia - matinê); R$ 36 (inteira - noite), R$ 8 (meia-noite)  Para sessões em Sala VIP 3DSegundas, terças e quartas-feiras, exceto feriados: R$ 28 (inteira) e R$ 14 (meia)Quinta a domingo e feriados: R$ 40 (inteira) e R$ 20 (meia)  Para ler mais notícias do estado, acesse o G1 Amapá.",2019-12-13,https://g1.globo.com/ap/amapa/noticia/2019/12/12/confira-a-programacao-dos-cinemas-de-macapa-de-12-a-18-de-dezembro.ghtml
